times,z,d,h,v,nearest_labels,haptic_messages,buzzer_messages
23.458911657333374,1.749,nan,nan,nan,nan,nan,nan
23.484896421432495,1.749,nan,nan,nan,nan,nan,nan
23.598448991775513,1.749,nan,nan,nan,nan,nan,nan
23.618435382843018,1.749,nan,nan,nan,nan,nan,nan
23.774335384368896,1.749,nan,nan,nan,nan,nan,nan
23.7943274974823,1.749,nan,nan,nan,nan,nan,nan
23.89762043952942,1.749,nan,nan,nan,nan,nan,nan
23.922607421875,1.749,nan,nan,nan,nan,nan,1
24.03847026824951,1.749,nan,nan,nan,nan,nan,nan
24.055460929870605,1.749,nan,nan,nan,nan,nan,nan
24.2042133808136,1.749,nan,nan,nan,nan,nan,nan
24.229186296463013,1.749,nan,nan,nan,nan,nan,nan
24.344974279403687,1.749,nan,nan,nan,nan,nan,nan
24.362964153289795,1.749,nan,nan,nan,nan,nan,nan
24.504401683807373,1.749,nan,nan,nan,nan,nan,nan
24.524389028549194,1.749,nan,nan,nan,nan,nan,nan
24.645345449447632,1.7426366666666668,nan,nan,nan,nan,nan,nan
24.81595015525818,1.7228311111111112,nan,nan,nan,nan,nan,1
24.837937593460083,1.7368866666666667,nan,nan,nan,nan,nan,nan
24.953806400299072,1.7192277777777778,nan,nan,nan,nan,nan,nan
25.134704113006592,1.6759111111111111,nan,nan,nan,nan,nan,nan
25.171683311462402,1.679591111111111,nan,nan,nan,nan,nan,nan
25.26372790336609,1.6591977777777778,nan,nan,nan,nan,nan,nan
25.28671407699585,1.6570766666666665,nan,nan,nan,nan,nan,nan
25.40833020210266,1.657,nan,nan,nan,nan,nan,nan
25.43132710456848,1.657,nan,nan,nan,nan,nan,nan
25.55768918991089,1.657,nan,nan,nan,nan,nan,nan
25.579678535461426,1.657,nan,nan,nan,nan,nan,nan
25.706935167312622,1.6498883333333334,nan,nan,nan,nan,nan,1
25.71994686126709,1.6556191666666666,nan,nan,nan,nan,nan,nan
25.859736919403076,1.6374780555555555,nan,nan,nan,nan,nan,nan
26.026204347610474,1.6003525,nan,nan,nan,nan,nan,nan
26.05118727684021,1.5922263888888888,nan,nan,nan,nan,nan,nan
26.15113067626953,1.5801097222222222,nan,nan,nan,nan,nan,nan
26.291053295135498,1.5754755555555555,nan,nan,nan,nan,nan,nan
26.312047004699707,1.5753833333333334,nan,nan,nan,nan,nan,nan
26.445961713790894,1.574253611111111,nan,nan,nan,nan,nan,nan
26.46595072746277,1.574,nan,nan,nan,nan,nan,nan
26.59287738800049,1.574,nan,nan,nan,nan,nan,1
26.608867645263672,1.574,nan,nan,nan,nan,nan,nan
26.74379014968872,1.574,nan,nan,nan,nan,nan,nan
26.88471221923828,1.5689791666666668,nan,nan,nan,nan,nan,nan
26.904698133468628,1.5418333333333332,nan,nan,nan,nan,nan,nan
27.048189401626587,1.5184583333333332,nan,nan,nan,nan,nan,nan
27.19993805885315,1.5060208333333334,nan,nan,nan,nan,nan,nan
27.356741428375244,1.499,nan,nan,nan,nan,nan,1
27.377726554870605,1.499,nan,nan,nan,nan,nan,nan
27.497961282730103,1.499,nan,nan,nan,nan,nan,nan
27.51694917678833,1.499,nan,nan,nan,nan,nan,nan
27.638125896453857,1.497281111111111,nan,nan,nan,nan,nan,nan
27.81072974205017,1.4736322222222222,nan,nan,nan,nan,nan,nan
27.839715242385864,1.4850411111111113,nan,nan,nan,nan,nan,nan
27.96209955215454,1.4674177777777777,nan,nan,nan,nan,nan,nan
27.99307084083557,1.4503233333333332,nan,nan,nan,nan,nan,nan
28.10893154144287,1.4370633333333334,nan,nan,nan,nan,nan,1
28.14591121673584,1.43865,nan,nan,nan,nan,nan,nan
28.27731490135193,1.4361755555555555,nan,nan,nan,nan,nan,nan
28.304299354553223,1.4331533333333335,nan,nan,nan,nan,nan,nan
28.421600818634033,1.4312455555555554,nan,nan,nan,nan,nan,nan
28.44659113883972,1.431,nan,nan,nan,nan,nan,nan
28.54051637649536,1.431,nan,nan,nan,nan,nan,nan
28.552544593811035,1.431,nan,nan,nan,nan,nan,nan
28.719828128814697,1.431,nan,nan,nan,nan,nan,nan
28.735817670822144,1.4307933333333334,nan,nan,nan,nan,nan,nan
28.878397703170776,1.4241627777777779,nan,nan,nan,nan,nan,1
28.90238332748413,1.414415,nan,nan,nan,nan,nan,nan
29.016156435012817,1.3742872222222222,nan,nan,nan,nan,nan,nan
29.048136711120605,1.3797811111111111,nan,nan,nan,nan,nan,nan
29.13771963119507,1.3729955555555555,nan,nan,nan,nan,nan,nan
29.152732133865356,1.3694133333333334,nan,nan,nan,nan,nan,nan
29.313711166381836,1.3693272222222221,nan,nan,nan,nan,nan,nan
29.334697723388672,1.3692066666666667,nan,nan,nan,nan,nan,nan
29.473559141159058,1.369,nan,nan,nan,nan,nan,nan
29.632203578948975,1.3669733333333334,nan,nan,nan,nan,nan,1
29.657187938690186,1.3639966666666667,nan,nan,nan,nan,nan,nan
29.74800157546997,1.3535466666666667,nan,nan,nan,nan,nan,nan
29.91608238220215,1.3257433333333333,nan,nan,nan,nan,nan,nan
29.933080434799194,1.3258066666666666,nan,nan,nan,nan,nan,nan
30.062916040420532,1.3126491666666666,nan,nan,nan,nan,nan,nan
30.079880952835083,1.3155625,nan,nan,nan,nan,nan,nan
30.221895456314087,1.312,nan,nan,nan,nan,nan,nan
30.247878313064575,1.312,nan,nan,nan,nan,nan,nan
30.34576916694641,1.305919722222222,nan,nan,nan,nan,nan,1
30.36875891685486,1.2915066666666666,nan,nan,nan,nan,nan,nan
30.531112909317017,1.2817016666666665,nan,nan,nan,nan,nan,nan
30.555100202560425,1.2776236111111112,nan,nan,nan,nan,nan,nan
30.68799090385437,1.2615616666666667,nan,nan,nan,nan,nan,nan
30.70698094367981,1.2637994444444443,nan,nan,nan,nan,nan,nan
30.826202154159546,1.259,nan,nan,nan,nan,nan,nan
30.854186058044434,1.259,nan,nan,nan,nan,nan,nan
30.955066919326782,1.259,nan,nan,nan,nan,nan,nan
30.972059965133667,1.259,nan,nan,nan,nan,nan,1
31.121639013290405,1.2425866666666665,nan,nan,nan,nan,nan,nan
31.139634370803833,1.2515466666666666,nan,nan,nan,nan,nan,nan
31.281503200531006,1.21768,nan,nan,nan,nan,nan,nan
31.308485984802246,1.2110266666666667,nan,nan,nan,nan,nan,nan
31.42770552635193,1.211,nan,nan,nan,nan,nan,nan
31.45069146156311,1.211,nan,nan,nan,nan,nan,nan
31.541756868362427,1.184175,nan,nan,nan,nan,nan,1
31.554749250411987,1.1744625000000002,nan,nan,nan,nan,nan,nan
31.71517586708069,1.167,nan,nan,nan,nan,nan,nan
31.735164165496826,1.166,nan,nan,nan,nan,nan,nan
31.88166642189026,1.1377783333333333,nan,nan,nan,nan,nan,nan
32.02029776573181,1.1278383333333333,nan,nan,nan,nan,nan,nan
32.036288261413574,1.125645,nan,nan,nan,nan,nan,nan
32.16162419319153,1.124,nan,nan,nan,nan,nan,1
32.302550077438354,1.124,nan,nan,nan,nan,nan,nan
